"condition","std","replication","seed"
1,0,314,9392
2,0,314,9393
3,0,314,9394
4,0,314,9395
5,0,314,9396
0,0.15,314,9397
1,0.15,314,9398
2,0.15,314,9399
3,0.15,314,9400
4,0.15,314,9401
5,0.15,314,9402
0,0.3,314,9403
1,0.3,314,9404
2,0.3,314,9405
3,0.3,314,9406
4,0.3,314,9407
5,0.3,314,9408
0,0.45,314,9409
1,0.45,314,9410
2,0.45,314,9411
3,0.45,314,9412
4,0.45,314,9413
5,0.45,314,9414
0,0.6,314,9415
1,0.6,314,9416
2,0.6,314,9417
3,0.6,314,9418
4,0.6,314,9419
5,0.6,314,9420
0,0,315,9421
1,0,315,9422
2,0,315,9423
3,0,315,9424
4,0,315,9425
5,0,315,9426
0,0.15,315,9427
1,0.15,315,9428
2,0.15,315,9429
3,0.15,315,9430
4,0.15,315,9431
5,0.15,315,9432
0,0.3,315,9433
1,0.3,315,9434
2,0.3,315,9435
3,0.3,315,9436
4,0.3,315,9437
5,0.3,315,9438
0,0.45,315,9439
1,0.45,315,9440
2,0.45,315,9441
3,0.45,315,9442
4,0.45,315,9443
5,0.45,315,9444
0,0.6,315,9445
1,0.6,315,9446
2,0.6,315,9447
3,0.6,315,9448
4,0.6,315,9449
5,0.6,315,9450
0,0,316,9451
1,0,316,9452
2,0,316,9453
3,0,316,9454
4,0,316,9455
5,0,316,9456
0,0.15,316,9457
1,0.15,316,9458
2,0.15,316,9459
3,0.15,316,9460
4,0.15,316,9461
5,0.15,316,9462
0,0.3,316,9463
1,0.3,316,9464
2,0.3,316,9465
3,0.3,316,9466
4,0.3,316,9467
5,0.3,316,9468
0,0.45,316,9469
1,0.45,316,9470
2,0.45,316,9471
3,0.45,316,9472
4,0.45,316,9473
5,0.45,316,9474
0,0.6,316,9475
1,0.6,316,9476
2,0.6,316,9477
3,0.6,316,9478
4,0.6,316,9479
5,0.6,316,9480
0,0,317,9481
1,0,317,9482
2,0,317,9483
3,0,317,9484
4,0,317,9485
5,0,317,9486
0,0.15,317,9487
1,0.15,317,9488
2,0.15,317,9489
3,0.15,317,9490
4,0.15,317,9491
5,0.15,317,9492
0,0.3,317,9493
1,0.3,317,9494
2,0.3,317,9495
3,0.3,317,9496
4,0.3,317,9497
5,0.3,317,9498
0,0.45,317,9499
1,0.45,317,9500
2,0.45,317,9501
3,0.45,317,9502
4,0.45,317,9503
5,0.45,317,9504
0,0.6,317,9505
1,0.6,317,9506
2,0.6,317,9507
3,0.6,317,9508
4,0.6,317,9509
5,0.6,317,9510
0,0,318,9511
1,0,318,9512
2,0,318,9513
3,0,318,9514
4,0,318,9515
5,0,318,9516
0,0.15,318,9517
1,0.15,318,9518
2,0.15,318,9519
3,0.15,318,9520
4,0.15,318,9521
5,0.15,318,9522
0,0.3,318,9523
1,0.3,318,9524
2,0.3,318,9525
3,0.3,318,9526
4,0.3,318,9527
5,0.3,318,9528
0,0.45,318,9529
1,0.45,318,9530
2,0.45,318,9531
3,0.45,318,9532
4,0.45,318,9533
5,0.45,318,9534
0,0.6,318,9535
1,0.6,318,9536
2,0.6,318,9537
3,0.6,318,9538
4,0.6,318,9539
5,0.6,318,9540
0,0,319,9541
1,0,319,9542
2,0,319,9543
3,0,319,9544
4,0,319,9545
5,0,319,9546
0,0.15,319,9547
1,0.15,319,9548
2,0.15,319,9549
3,0.15,319,9550
4,0.15,319,9551
5,0.15,319,9552
0,0.3,319,9553
1,0.3,319,9554
2,0.3,319,9555
3,0.3,319,9556
4,0.3,319,9557
5,0.3,319,9558
0,0.45,319,9559
1,0.45,319,9560
2,0.45,319,9561
3,0.45,319,9562
4,0.45,319,9563
5,0.45,319,9564
0,0.6,319,9565
1,0.6,319,9566
2,0.6,319,9567
3,0.6,319,9568
4,0.6,319,9569
5,0.6,319,9570
0,0,320,9571
1,0,320,9572
2,0,320,9573
3,0,320,9574
4,0,320,9575
5,0,320,9576
0,0.15,320,9577
1,0.15,320,9578
2,0.15,320,9579
3,0.15,320,9580
4,0.15,320,9581
5,0.15,320,9582
0,0.3,320,9583
1,0.3,320,9584
2,0.3,320,9585
3,0.3,320,9586
4,0.3,320,9587
5,0.3,320,9588
0,0.45,320,9589
1,0.45,320,9590
2,0.45,320,9591
3,0.45,320,9592
4,0.45,320,9593
5,0.45,320,9594
0,0.6,320,9595
1,0.6,320,9596
2,0.6,320,9597
3,0.6,320,9598
4,0.6,320,9599
5,0.6,320,9600
0,0,321,9601
1,0,321,9602
2,0,321,9603
3,0,321,9604
4,0,321,9605
5,0,321,9606
0,0.15,321,9607
1,0.15,321,9608
2,0.15,321,9609
3,0.15,321,9610
4,0.15,321,9611
5,0.15,321,9612
0,0.3,321,9613
1,0.3,321,9614
2,0.3,321,9615
3,0.3,321,9616
4,0.3,321,9617
5,0.3,321,9618
0,0.45,321,9619
1,0.45,321,9620
2,0.45,321,9621
3,0.45,321,9622
4,0.45,321,9623
5,0.45,321,9624
0,0.6,321,9625
1,0.6,321,9626
2,0.6,321,9627
3,0.6,321,9628
4,0.6,321,9629
5,0.6,321,9630
0,0,322,9631
1,0,322,9632
2,0,322,9633
3,0,322,9634
4,0,322,9635
5,0,322,9636
0,0.15,322,9637
1,0.15,322,9638
2,0.15,322,9639
3,0.15,322,9640
4,0.15,322,9641
5,0.15,322,9642
0,0.3,322,9643
1,0.3,322,9644
2,0.3,322,9645
3,0.3,322,9646
4,0.3,322,9647
5,0.3,322,9648
0,0.45,322,9649
1,0.45,322,9650
2,0.45,322,9651
3,0.45,322,9652
4,0.45,322,9653
5,0.45,322,9654
0,0.6,322,9655
1,0.6,322,9656
2,0.6,322,9657
3,0.6,322,9658
4,0.6,322,9659
5,0.6,322,9660
0,0,323,9661
1,0,323,9662
2,0,323,9663
3,0,323,9664
4,0,323,9665
5,0,323,9666
0,0.15,323,9667
1,0.15,323,9668
2,0.15,323,9669
3,0.15,323,9670
4,0.15,323,9671
5,0.15,323,9672
0,0.3,323,9673
1,0.3,323,9674
2,0.3,323,9675
3,0.3,323,9676
4,0.3,323,9677
5,0.3,323,9678
0,0.45,323,9679
1,0.45,323,9680
2,0.45,323,9681
3,0.45,323,9682
4,0.45,323,9683
5,0.45,323,9684
0,0.6,323,9685
1,0.6,323,9686
2,0.6,323,9687
3,0.6,323,9688
4,0.6,323,9689
5,0.6,323,9690
0,0,324,9691
1,0,324,9692
2,0,324,9693
3,0,324,9694
4,0,324,9695
5,0,324,9696
0,0.15,324,9697
1,0.15,324,9698
2,0.15,324,9699
3,0.15,324,9700
4,0.15,324,9701
5,0.15,324,9702
0,0.3,324,9703
1,0.3,324,9704
2,0.3,324,9705
3,0.3,324,9706
4,0.3,324,9707
5,0.3,324,9708
0,0.45,324,9709
1,0.45,324,9710
2,0.45,324,9711
3,0.45,324,9712
4,0.45,324,9713
5,0.45,324,9714
0,0.6,324,9715
1,0.6,324,9716
2,0.6,324,9717
3,0.6,324,9718
4,0.6,324,9719
5,0.6,324,9720
0,0,325,9721
1,0,325,9722
2,0,325,9723
3,0,325,9724
4,0,325,9725
5,0,325,9726
0,0.15,325,9727
1,0.15,325,9728
2,0.15,325,9729
3,0.15,325,9730
4,0.15,325,9731
5,0.15,325,9732
0,0.3,325,9733
1,0.3,325,9734
2,0.3,325,9735
3,0.3,325,9736
4,0.3,325,9737
5,0.3,325,9738
0,0.45,325,9739
1,0.45,325,9740
2,0.45,325,9741
3,0.45,325,9742
4,0.45,325,9743
5,0.45,325,9744
0,0.6,325,9745
1,0.6,325,9746
2,0.6,325,9747
3,0.6,325,9748
4,0.6,325,9749
5,0.6,325,9750
0,0,326,9751
1,0,326,9752
2,0,326,9753
3,0,326,9754
4,0,326,9755
5,0,326,9756
0,0.15,326,9757
1,0.15,326,9758
2,0.15,326,9759
3,0.15,326,9760
4,0.15,326,9761
5,0.15,326,9762
0,0.3,326,9763
1,0.3,326,9764
2,0.3,326,9765
3,0.3,326,9766
4,0.3,326,9767
5,0.3,326,9768
0,0.45,326,9769
1,0.45,326,9770
2,0.45,326,9771
3,0.45,326,9772
4,0.45,326,9773
5,0.45,326,9774
0,0.6,326,9775
1,0.6,326,9776
2,0.6,326,9777
3,0.6,326,9778
4,0.6,326,9779
5,0.6,326,9780
0,0,327,9781
1,0,327,9782
2,0,327,9783
3,0,327,9784
4,0,327,9785
5,0,327,9786
0,0.15,327,9787
1,0.15,327,9788
2,0.15,327,9789
3,0.15,327,9790
4,0.15,327,9791
5,0.15,327,9792
0,0.3,327,9793
1,0.3,327,9794
2,0.3,327,9795
3,0.3,327,9796
4,0.3,327,9797
5,0.3,327,9798
0,0.45,327,9799
1,0.45,327,9800
2,0.45,327,9801
3,0.45,327,9802
4,0.45,327,9803
5,0.45,327,9804
0,0.6,327,9805
1,0.6,327,9806
2,0.6,327,9807
3,0.6,327,9808
4,0.6,327,9809
5,0.6,327,9810
0,0,328,9811
1,0,328,9812
2,0,328,9813
3,0,328,9814
4,0,328,9815
5,0,328,9816
0,0.15,328,9817
1,0.15,328,9818
2,0.15,328,9819
3,0.15,328,9820
4,0.15,328,9821
5,0.15,328,9822
0,0.3,328,9823
1,0.3,328,9824
2,0.3,328,9825
3,0.3,328,9826
4,0.3,328,9827
5,0.3,328,9828
0,0.45,328,9829
1,0.45,328,9830
2,0.45,328,9831
3,0.45,328,9832
4,0.45,328,9833
5,0.45,328,9834
0,0.6,328,9835
1,0.6,328,9836
2,0.6,328,9837
3,0.6,328,9838
4,0.6,328,9839
5,0.6,328,9840
0,0,329,9841
1,0,329,9842
2,0,329,9843
3,0,329,9844
4,0,329,9845
5,0,329,9846
0,0.15,329,9847
1,0.15,329,9848
2,0.15,329,9849
3,0.15,329,9850
4,0.15,329,9851
5,0.15,329,9852
0,0.3,329,9853
1,0.3,329,9854
2,0.3,329,9855
3,0.3,329,9856
4,0.3,329,9857
5,0.3,329,9858
0,0.45,329,9859
1,0.45,329,9860
2,0.45,329,9861
3,0.45,329,9862
4,0.45,329,9863
5,0.45,329,9864
0,0.6,329,9865
1,0.6,329,9866
2,0.6,329,9867
3,0.6,329,9868
4,0.6,329,9869
5,0.6,329,9870
0,0,330,9871
1,0,330,9872
2,0,330,9873
3,0,330,9874
4,0,330,9875
5,0,330,9876
0,0.15,330,9877
1,0.15,330,9878
2,0.15,330,9879
3,0.15,330,9880
4,0.15,330,9881
5,0.15,330,9882
0,0.3,330,9883
1,0.3,330,9884
2,0.3,330,9885
3,0.3,330,9886
4,0.3,330,9887
5,0.3,330,9888
0,0.45,330,9889
1,0.45,330,9890
2,0.45,330,9891
3,0.45,330,9892
4,0.45,330,9893
5,0.45,330,9894
0,0.6,330,9895
1,0.6,330,9896
2,0.6,330,9897
3,0.6,330,9898
4,0.6,330,9899
5,0.6,330,9900
0,0,331,9901
1,0,331,9902
2,0,331,9903
3,0,331,9904
4,0,331,9905
5,0,331,9906
0,0.15,331,9907
1,0.15,331,9908
2,0.15,331,9909
3,0.15,331,9910
4,0.15,331,9911
5,0.15,331,9912
0,0.3,331,9913
1,0.3,331,9914
2,0.3,331,9915
3,0.3,331,9916
4,0.3,331,9917
5,0.3,331,9918
0,0.45,331,9919
1,0.45,331,9920
2,0.45,331,9921
3,0.45,331,9922
4,0.45,331,9923
5,0.45,331,9924
0,0.6,331,9925
1,0.6,331,9926
2,0.6,331,9927
3,0.6,331,9928
4,0.6,331,9929
5,0.6,331,9930
0,0,332,9931
1,0,332,9932
2,0,332,9933
3,0,332,9934
4,0,332,9935
5,0,332,9936
0,0.15,332,9937
1,0.15,332,9938
2,0.15,332,9939
3,0.15,332,9940
4,0.15,332,9941
5,0.15,332,9942
0,0.3,332,9943
1,0.3,332,9944
2,0.3,332,9945
3,0.3,332,9946
4,0.3,332,9947
5,0.3,332,9948
0,0.45,332,9949
1,0.45,332,9950
2,0.45,332,9951
3,0.45,332,9952
4,0.45,332,9953
5,0.45,332,9954
0,0.6,332,9955
1,0.6,332,9956
2,0.6,332,9957
3,0.6,332,9958
4,0.6,332,9959
5,0.6,332,9960
0,0,333,9961
1,0,333,9962
2,0,333,9963
3,0,333,9964
4,0,333,9965
5,0,333,9966
0,0.15,333,9967
1,0.15,333,9968
2,0.15,333,9969
3,0.15,333,9970
4,0.15,333,9971
5,0.15,333,9972
0,0.3,333,9973
1,0.3,333,9974
2,0.3,333,9975
3,0.3,333,9976
4,0.3,333,9977
5,0.3,333,9978
0,0.45,333,9979
1,0.45,333,9980
2,0.45,333,9981
3,0.45,333,9982
4,0.45,333,9983
5,0.45,333,9984
0,0.6,333,9985
1,0.6,333,9986
2,0.6,333,9987
3,0.6,333,9988
4,0.6,333,9989
5,0.6,333,9990
0,0,334,9991
1,0,334,9992
2,0,334,9993
3,0,334,9994
4,0,334,9995
5,0,334,9996
0,0.15,334,9997
1,0.15,334,9998
2,0.15,334,9999
3,0.15,334,10000
4,0.15,334,10001
5,0.15,334,10002
0,0.3,334,10003
1,0.3,334,10004
2,0.3,334,10005
3,0.3,334,10006
4,0.3,334,10007
5,0.3,334,10008
0,0.45,334,10009
1,0.45,334,10010
2,0.45,334,10011
3,0.45,334,10012
4,0.45,334,10013
5,0.45,334,10014
0,0.6,334,10015
1,0.6,334,10016
2,0.6,334,10017
3,0.6,334,10018
4,0.6,334,10019
5,0.6,334,10020
0,0,335,10021
1,0,335,10022
2,0,335,10023
3,0,335,10024
4,0,335,10025
5,0,335,10026
0,0.15,335,10027
1,0.15,335,10028
2,0.15,335,10029
3,0.15,335,10030
4,0.15,335,10031
5,0.15,335,10032
0,0.3,335,10033
1,0.3,335,10034
2,0.3,335,10035
3,0.3,335,10036
4,0.3,335,10037
5,0.3,335,10038
0,0.45,335,10039
1,0.45,335,10040
2,0.45,335,10041
3,0.45,335,10042
4,0.45,335,10043
5,0.45,335,10044
0,0.6,335,10045
1,0.6,335,10046
2,0.6,335,10047
3,0.6,335,10048
4,0.6,335,10049
5,0.6,335,10050
0,0,336,10051
1,0,336,10052
2,0,336,10053
3,0,336,10054
4,0,336,10055
5,0,336,10056
0,0.15,336,10057
1,0.15,336,10058
2,0.15,336,10059
3,0.15,336,10060
4,0.15,336,10061
5,0.15,336,10062
0,0.3,336,10063
1,0.3,336,10064
2,0.3,336,10065
3,0.3,336,10066
4,0.3,336,10067
5,0.3,336,10068
0,0.45,336,10069
1,0.45,336,10070
2,0.45,336,10071
3,0.45,336,10072
4,0.45,336,10073
5,0.45,336,10074
0,0.6,336,10075
1,0.6,336,10076
2,0.6,336,10077
3,0.6,336,10078
4,0.6,336,10079
5,0.6,336,10080
0,0,337,10081
1,0,337,10082
2,0,337,10083
3,0,337,10084
4,0,337,10085
5,0,337,10086
0,0.15,337,10087
1,0.15,337,10088
2,0.15,337,10089
3,0.15,337,10090
4,0.15,337,10091
5,0.15,337,10092
0,0.3,337,10093
1,0.3,337,10094
2,0.3,337,10095
3,0.3,337,10096
4,0.3,337,10097
5,0.3,337,10098
0,0.45,337,10099
1,0.45,337,10100
2,0.45,337,10101
3,0.45,337,10102
4,0.45,337,10103
5,0.45,337,10104
0,0.6,337,10105
1,0.6,337,10106
2,0.6,337,10107
3,0.6,337,10108
4,0.6,337,10109
5,0.6,337,10110
0,0,338,10111
1,0,338,10112
2,0,338,10113
3,0,338,10114
4,0,338,10115
5,0,338,10116
0,0.15,338,10117
1,0.15,338,10118
2,0.15,338,10119
3,0.15,338,10120
4,0.15,338,10121
5,0.15,338,10122
0,0.3,338,10123
1,0.3,338,10124
2,0.3,338,10125
3,0.3,338,10126
4,0.3,338,10127
5,0.3,338,10128
0,0.45,338,10129
1,0.45,338,10130
2,0.45,338,10131
3,0.45,338,10132
4,0.45,338,10133
5,0.45,338,10134
0,0.6,338,10135
1,0.6,338,10136
2,0.6,338,10137
3,0.6,338,10138
4,0.6,338,10139
5,0.6,338,10140
0,0,339,10141
1,0,339,10142
2,0,339,10143
3,0,339,10144
4,0,339,10145
5,0,339,10146
0,0.15,339,10147
1,0.15,339,10148
2,0.15,339,10149
3,0.15,339,10150
4,0.15,339,10151
5,0.15,339,10152
0,0.3,339,10153
1,0.3,339,10154
2,0.3,339,10155
3,0.3,339,10156
4,0.3,339,10157
5,0.3,339,10158
0,0.45,339,10159
1,0.45,339,10160
2,0.45,339,10161
3,0.45,339,10162
4,0.45,339,10163
5,0.45,339,10164
0,0.6,339,10165
1,0.6,339,10166
2,0.6,339,10167
3,0.6,339,10168
4,0.6,339,10169
5,0.6,339,10170
0,0,340,10171
1,0,340,10172
2,0,340,10173
3,0,340,10174
4,0,340,10175
5,0,340,10176
0,0.15,340,10177
1,0.15,340,10178
2,0.15,340,10179
3,0.15,340,10180
4,0.15,340,10181
5,0.15,340,10182
0,0.3,340,10183
1,0.3,340,10184
2,0.3,340,10185
3,0.3,340,10186
4,0.3,340,10187
5,0.3,340,10188
0,0.45,340,10189
1,0.45,340,10190
2,0.45,340,10191
3,0.45,340,10192
4,0.45,340,10193
5,0.45,340,10194
0,0.6,340,10195
1,0.6,340,10196
2,0.6,340,10197
3,0.6,340,10198
4,0.6,340,10199
5,0.6,340,10200
0,0,341,10201
1,0,341,10202
2,0,341,10203
3,0,341,10204
4,0,341,10205
5,0,341,10206
0,0.15,341,10207
1,0.15,341,10208
2,0.15,341,10209
3,0.15,341,10210
4,0.15,341,10211
5,0.15,341,10212
0,0.3,341,10213
1,0.3,341,10214
2,0.3,341,10215
3,0.3,341,10216
4,0.3,341,10217
5,0.3,341,10218
0,0.45,341,10219
1,0.45,341,10220
2,0.45,341,10221
3,0.45,341,10222
4,0.45,341,10223
5,0.45,341,10224
0,0.6,341,10225
1,0.6,341,10226
2,0.6,341,10227
3,0.6,341,10228
4,0.6,341,10229
5,0.6,341,10230
0,0,342,10231
1,0,342,10232
2,0,342,10233
3,0,342,10234
4,0,342,10235
5,0,342,10236
0,0.15,342,10237
1,0.15,342,10238
2,0.15,342,10239
3,0.15,342,10240
4,0.15,342,10241
5,0.15,342,10242
0,0.3,342,10243
1,0.3,342,10244
2,0.3,342,10245
3,0.3,342,10246
4,0.3,342,10247
5,0.3,342,10248
0,0.45,342,10249
1,0.45,342,10250
2,0.45,342,10251
3,0.45,342,10252
4,0.45,342,10253
5,0.45,342,10254
0,0.6,342,10255
1,0.6,342,10256
2,0.6,342,10257
3,0.6,342,10258
4,0.6,342,10259
5,0.6,342,10260
0,0,343,10261
1,0,343,10262
2,0,343,10263
3,0,343,10264
4,0,343,10265
5,0,343,10266
0,0.15,343,10267
1,0.15,343,10268
2,0.15,343,10269
3,0.15,343,10270
4,0.15,343,10271
5,0.15,343,10272
0,0.3,343,10273
1,0.3,343,10274
2,0.3,343,10275
3,0.3,343,10276
4,0.3,343,10277
5,0.3,343,10278
0,0.45,343,10279
1,0.45,343,10280
2,0.45,343,10281
3,0.45,343,10282
4,0.45,343,10283
5,0.45,343,10284
0,0.6,343,10285
1,0.6,343,10286
2,0.6,343,10287
3,0.6,343,10288
4,0.6,343,10289
5,0.6,343,10290
0,0,344,10291
1,0,344,10292
2,0,344,10293
3,0,344,10294
4,0,344,10295
5,0,344,10296
0,0.15,344,10297
1,0.15,344,10298
2,0.15,344,10299
3,0.15,344,10300
4,0.15,344,10301
5,0.15,344,10302
0,0.3,344,10303
1,0.3,344,10304
2,0.3,344,10305
3,0.3,344,10306
4,0.3,344,10307
5,0.3,344,10308
0,0.45,344,10309
1,0.45,344,10310
2,0.45,344,10311
3,0.45,344,10312
4,0.45,344,10313
5,0.45,344,10314
0,0.6,344,10315
1,0.6,344,10316
2,0.6,344,10317
3,0.6,344,10318
4,0.6,344,10319
5,0.6,344,10320
0,0,345,10321
1,0,345,10322
2,0,345,10323
3,0,345,10324
4,0,345,10325
5,0,345,10326
0,0.15,345,10327
1,0.15,345,10328
2,0.15,345,10329
3,0.15,345,10330
4,0.15,345,10331
5,0.15,345,10332
0,0.3,345,10333
1,0.3,345,10334
2,0.3,345,10335
3,0.3,345,10336
4,0.3,345,10337
5,0.3,345,10338
0,0.45,345,10339
1,0.45,345,10340
2,0.45,345,10341
3,0.45,345,10342
4,0.45,345,10343
5,0.45,345,10344
0,0.6,345,10345
1,0.6,345,10346
2,0.6,345,10347
3,0.6,345,10348
4,0.6,345,10349
5,0.6,345,10350
0,0,346,10351
1,0,346,10352
2,0,346,10353
3,0,346,10354
4,0,346,10355
5,0,346,10356
0,0.15,346,10357
1,0.15,346,10358
2,0.15,346,10359
3,0.15,346,10360
4,0.15,346,10361
5,0.15,346,10362
0,0.3,346,10363
1,0.3,346,10364
2,0.3,346,10365
3,0.3,346,10366
4,0.3,346,10367
5,0.3,346,10368
0,0.45,346,10369
1,0.45,346,10370
2,0.45,346,10371
3,0.45,346,10372
4,0.45,346,10373
5,0.45,346,10374
0,0.6,346,10375
1,0.6,346,10376
2,0.6,346,10377
3,0.6,346,10378
4,0.6,346,10379
5,0.6,346,10380
0,0,347,10381
1,0,347,10382
2,0,347,10383
3,0,347,10384
4,0,347,10385
5,0,347,10386
0,0.15,347,10387
1,0.15,347,10388
2,0.15,347,10389
3,0.15,347,10390
4,0.15,347,10391
5,0.15,347,10392
0,0.3,347,10393
1,0.3,347,10394
2,0.3,347,10395
3,0.3,347,10396
4,0.3,347,10397
5,0.3,347,10398
0,0.45,347,10399
1,0.45,347,10400
2,0.45,347,10401
3,0.45,347,10402
4,0.45,347,10403
5,0.45,347,10404
0,0.6,347,10405
1,0.6,347,10406
2,0.6,347,10407
3,0.6,347,10408
4,0.6,347,10409
5,0.6,347,10410
0,0,348,10411
1,0,348,10412
2,0,348,10413
3,0,348,10414
4,0,348,10415
5,0,348,10416
0,0.15,348,10417
1,0.15,348,10418
2,0.15,348,10419
3,0.15,348,10420
4,0.15,348,10421
5,0.15,348,10422
0,0.3,348,10423
1,0.3,348,10424
2,0.3,348,10425
3,0.3,348,10426
4,0.3,348,10427
5,0.3,348,10428
0,0.45,348,10429
1,0.45,348,10430
2,0.45,348,10431
3,0.45,348,10432
4,0.45,348,10433
5,0.45,348,10434
0,0.6,348,10435
1,0.6,348,10436
2,0.6,348,10437
3,0.6,348,10438
4,0.6,348,10439
5,0.6,348,10440
0,0,349,10441
1,0,349,10442
2,0,349,10443
3,0,349,10444
4,0,349,10445
5,0,349,10446
0,0.15,349,10447
1,0.15,349,10448
2,0.15,349,10449
3,0.15,349,10450
4,0.15,349,10451
5,0.15,349,10452
0,0.3,349,10453
1,0.3,349,10454
2,0.3,349,10455
3,0.3,349,10456
4,0.3,349,10457
5,0.3,349,10458
0,0.45,349,10459
1,0.45,349,10460
2,0.45,349,10461
3,0.45,349,10462
4,0.45,349,10463
5,0.45,349,10464
0,0.6,349,10465
1,0.6,349,10466
2,0.6,349,10467
3,0.6,349,10468
4,0.6,349,10469
5,0.6,349,10470
0,0,350,10471
1,0,350,10472
2,0,350,10473
3,0,350,10474
4,0,350,10475
5,0,350,10476
0,0.15,350,10477
1,0.15,350,10478
2,0.15,350,10479
3,0.15,350,10480
4,0.15,350,10481
5,0.15,350,10482
0,0.3,350,10483
1,0.3,350,10484
2,0.3,350,10485
3,0.3,350,10486
4,0.3,350,10487
5,0.3,350,10488
0,0.45,350,10489
1,0.45,350,10490
2,0.45,350,10491
3,0.45,350,10492
4,0.45,350,10493
5,0.45,350,10494
0,0.6,350,10495
1,0.6,350,10496
2,0.6,350,10497
3,0.6,350,10498
4,0.6,350,10499
5,0.6,350,10500
0,0,351,10501
1,0,351,10502
2,0,351,10503
3,0,351,10504
4,0,351,10505
5,0,351,10506
0,0.15,351,10507
1,0.15,351,10508
2,0.15,351,10509
3,0.15,351,10510
4,0.15,351,10511
5,0.15,351,10512
0,0.3,351,10513
1,0.3,351,10514
2,0.3,351,10515
3,0.3,351,10516
4,0.3,351,10517
5,0.3,351,10518
0,0.45,351,10519
1,0.45,351,10520
2,0.45,351,10521
3,0.45,351,10522
4,0.45,351,10523
5,0.45,351,10524
0,0.6,351,10525
1,0.6,351,10526
2,0.6,351,10527
3,0.6,351,10528
4,0.6,351,10529
5,0.6,351,10530
0,0,352,10531
1,0,352,10532
2,0,352,10533
3,0,352,10534
4,0,352,10535
5,0,352,10536
0,0.15,352,10537
1,0.15,352,10538
2,0.15,352,10539
3,0.15,352,10540
4,0.15,352,10541
5,0.15,352,10542
0,0.3,352,10543
1,0.3,352,10544
2,0.3,352,10545
3,0.3,352,10546
4,0.3,352,10547
5,0.3,352,10548
0,0.45,352,10549
1,0.45,352,10550
2,0.45,352,10551
3,0.45,352,10552
4,0.45,352,10553
5,0.45,352,10554
0,0.6,352,10555
1,0.6,352,10556
2,0.6,352,10557
3,0.6,352,10558
4,0.6,352,10559
5,0.6,352,10560
0,0,353,10561
1,0,353,10562
2,0,353,10563
3,0,353,10564
4,0,353,10565
5,0,353,10566
0,0.15,353,10567
1,0.15,353,10568
2,0.15,353,10569
3,0.15,353,10570
4,0.15,353,10571
5,0.15,353,10572
0,0.3,353,10573
1,0.3,353,10574
2,0.3,353,10575
3,0.3,353,10576
4,0.3,353,10577
5,0.3,353,10578
0,0.45,353,10579
1,0.45,353,10580
2,0.45,353,10581
3,0.45,353,10582
4,0.45,353,10583
5,0.45,353,10584
0,0.6,353,10585
1,0.6,353,10586
2,0.6,353,10587
3,0.6,353,10588
4,0.6,353,10589
5,0.6,353,10590
0,0,354,10591
1,0,354,10592
2,0,354,10593
3,0,354,10594
4,0,354,10595
5,0,354,10596
0,0.15,354,10597
1,0.15,354,10598
2,0.15,354,10599
3,0.15,354,10600
4,0.15,354,10601
5,0.15,354,10602
0,0.3,354,10603
1,0.3,354,10604
2,0.3,354,10605
3,0.3,354,10606
4,0.3,354,10607
5,0.3,354,10608
0,0.45,354,10609
1,0.45,354,10610
2,0.45,354,10611
3,0.45,354,10612
4,0.45,354,10613
5,0.45,354,10614
0,0.6,354,10615
1,0.6,354,10616
2,0.6,354,10617
3,0.6,354,10618
4,0.6,354,10619
5,0.6,354,10620
0,0,355,10621
1,0,355,10622
2,0,355,10623
3,0,355,10624
4,0,355,10625
5,0,355,10626
0,0.15,355,10627
1,0.15,355,10628
2,0.15,355,10629
3,0.15,355,10630
4,0.15,355,10631
5,0.15,355,10632
0,0.3,355,10633
1,0.3,355,10634
2,0.3,355,10635
3,0.3,355,10636
4,0.3,355,10637
5,0.3,355,10638
0,0.45,355,10639
1,0.45,355,10640
2,0.45,355,10641
3,0.45,355,10642
4,0.45,355,10643
5,0.45,355,10644
0,0.6,355,10645
1,0.6,355,10646
2,0.6,355,10647
3,0.6,355,10648
4,0.6,355,10649
5,0.6,355,10650
0,0,356,10651
1,0,356,10652
2,0,356,10653
3,0,356,10654
4,0,356,10655
5,0,356,10656
0,0.15,356,10657
1,0.15,356,10658
2,0.15,356,10659
3,0.15,356,10660
4,0.15,356,10661
5,0.15,356,10662
0,0.3,356,10663
1,0.3,356,10664
2,0.3,356,10665
3,0.3,356,10666
4,0.3,356,10667
5,0.3,356,10668
0,0.45,356,10669
1,0.45,356,10670
2,0.45,356,10671
3,0.45,356,10672
4,0.45,356,10673
5,0.45,356,10674
0,0.6,356,10675
1,0.6,356,10676
2,0.6,356,10677
3,0.6,356,10678
4,0.6,356,10679
5,0.6,356,10680
0,0,357,10681
1,0,357,10682
2,0,357,10683
3,0,357,10684
4,0,357,10685
5,0,357,10686
0,0.15,357,10687
1,0.15,357,10688
2,0.15,357,10689
3,0.15,357,10690
4,0.15,357,10691
5,0.15,357,10692
0,0.3,357,10693
1,0.3,357,10694
2,0.3,357,10695
3,0.3,357,10696
4,0.3,357,10697
5,0.3,357,10698
0,0.45,357,10699
1,0.45,357,10700
2,0.45,357,10701
3,0.45,357,10702
4,0.45,357,10703
5,0.45,357,10704
0,0.6,357,10705
1,0.6,357,10706
2,0.6,357,10707
3,0.6,357,10708
4,0.6,357,10709
5,0.6,357,10710
